,1.csv,2.csv,3.csv,4.csv,5.csv,6.csv,7.csv,8.csv,9.csv,10.csv,11.csv,12.csv,13.csv,14.csv,15.csv,16.csv,17.csv,18.csv,19.csv,20.csv,21.csv,22.csv,23.csv,24.csv,25.csv,26.csv,27.csv,28.csv,29.csv,30.csv,31.csv,249.csv,250.csv,251.csv,252.csv,253.csv,254.csv,255.csv,256.csv,257.csv,258.csv,259.csv,260.csv,261.csv,262.csv,263.csv,264.csv,265.csv,266.csv,267.csv,268.csv,269.csv,270.csv,271.csv,272.csv,273.csv,274.csv,275.csv,276.csv,277.csv,278.csv,279.csv,559.csv,560.csv,561.csv,562.csv,563.csv,564.csv,565.csv,566.csv,567.csv,568.csv,569.csv,570.csv,571.csv,572.csv,573.csv,574.csv,575.csv,576.csv,577.csv,578.csv,579.csv,580.csv,581.csv,582.csv,583.csv,584.csv,585.csv,586.csv,587.csv,588.csv,589.csv
1.csv,1.0,0.8796086668701855,0.49468681951246996,0.7178170013079649,0.21270961098148933,0.7582644799197831,0.08747014945732356,0.6245102324688117,0.5823030717370319,0.31092192747115854,0.8823918399218582,0.8580874879711884,0.20223895754745236,0.7918042611511098,0.21442783547294975,0.1441672329515764,0.5935685777975708,0.20980114485915247,0.5997729352745882,0.8398193581505473,0.13083421619258617,0.9910307920759662,0.5890942330289681,0.8846490807555204,0.9933138185401562,0.8792613411152663,0.7258670320397953,0.9929520658100386,0.9714031773891977,0.8940535526424599,0.9242332317990849,0.24627660756370584,0.25621272470620404,0.0373384044004309,0.3318218430883412,0.3849463124544047,0.4154241391751725,0.2891843258964806,0.362807143133527,0.09356279754979568,0.3844626088107428,0.40167228443102654,0.28079169343442323,0.1772365030246854,0.6770912857345128,0.17209925296764916,0.36690700730206616,0.9951132792415787,0.3883465358196736,0.17818452207203006,0.38383974460193215,0.13981575624869524,0.6034217181008691,0.29468547388519273,0.8276054265326944,0.43839946416732556,0.6961668011848637,0.37565729617959864,0.41173878109636053,0.19743188445461635,0.47464324229764654,0.5403856735911372,0.6048474682702984,0.5124008066254943,0.1733877108962033,0.10414283849913308,0.4561760492143515,0.2620483037169564,0.2021149092608845,0.3876797158996844,0.16336200252898758,0.31928084475406404,0.0,0.7419704927738011,0.3505441972897757,0.4727244602765803,0.45789790862076973,0.5686854731298433,0.47198200751289376,0.4711461408943102,0.9444901239972475,0.606966869384765,0.08944982889188746,0.6107518559099758,0.8153470219895593,0.7995351413868552,0.7497304213274998,0.7591064798477806,0.9107238601236454,0.65365760158694,0.6438632217005735,0.5094985204063025,0.6792348417208194
2.csv,0.8671123798682968,1.0,0.5751243307779434,0.8214148075715305,0.26387866882768685,0.8660606224596903,0.12563969799930552,0.7184230545036895,0.6718349073642715,0.37228515180816035,0.9969279412924791,0.976244982325824,0.2523211905616003,0.9030817401074456,0.0,0.18822178175973414,0.4184945014950493,0.2606683119757175,0.6911180943610318,0.6903054309528767,0.17350483478176615,0.8770125667381113,0.41355573212942376,0.73978835462576,0.8597321912877012,0.9996166227935038,0.5645251689384885,0.8748918701106628,0.8986774734783194,0.7501689846525357,0.9507435288018623,0.30092982670439217,0.3118972852920685,0.07030441662588283,0.3953544207922167,0.4539930629709158,0.4876344037088086,0.3482912473838664,0.42955590918035225,0.13236474609255633,0.4534591522284709,0.4724551445226348,0.33902748291237983,0.22472355049394632,0.7764618754955882,0.2190530681066064,0.43408132789660603,0.8725063287095692,0.45774622010590293,0.2257699712932354,0.45277163643956597,0.1834186338248167,0.6951456107407954,0.3543633993005165,0.6768237270548252,0.5129945038139179,0.7975173766274626,0.44373987252910363,0.48356651566658215,0.24701515659304785,0.5530002857511152,0.6255665993647688,0.6967193498297508,0.5946769807012999,0.2204752644002611,0.14404296599512523,0.5326162491634847,0.31833858124477,0.25218426640639025,0.45701018612471744,0.2094089152668297,0.3815117015582602,0.02909038924288032,0.8480753645678173,0.4160201035154799,0.550882339469583,0.5345168328082692,0.6568038397303013,0.5500628221649599,0.5491401949059749,0.9283840272871169,0.6990587389110418,0.12782486267722437,0.7032365965565209,0.929068174328404,0.9116150643039945,0.8566407522172851,0.8669900196486224,0.9656551358482603,0.750595839823974,0.7397848304271295,0.5914734452093093,0.7788279266575285
3.csv,0.6085530117457312,0.7018156191451939,1.0,0.8271494965395437,0.781562933052125,0.7958163663215682,0.6845446641502101,0.8994307174856995,0.9321270068151775,0.8576442960244189,0.6996596003613247,0.7184872615820006,0.7734517142870543,0.7698343677181617,0.0,0.7284657480119318,0.29370597767560735,0.779309854470383,0.9185937649939536,0.4844671334234829,0.7181371647566622,0.6155011175234233,0.29023987219545544,0.5191950221380819,0.6033734801276323,0.702084679256737,0.39619258096161036,0.6140127795068113,0.6307058874610252,0.5264803104274407,0.6672466583143654,0.8075660143574113,0.8152631480965706,0.6457094993925481,0.8738346693196914,0.9149881842861686,0.9385982026650073,0.8408049991351725,0.8978378080684979,0.6892644079415562,0.9146134773878913,0.9279451614810974,0.8343035445370008,0.7540832594360276,0.858698166396813,0.7501036263285046,0.9010138176067368,0.6123385692914063,0.9176222085846089,0.7548176538971669,0.914130968068829,0.7250948237701417,0.9157671910922724,0.8450665301921,0.4750054630551398,0.9563963170218586,0.8439210868335343,0.9077923350880347,0.9357432953000389,0.7697278567722092,0.9844729996415004,0.964598828040649,0.9146627164191842,0.9862776448881103,0.751101745900882,0.6974603650729914,0.9701671643830743,0.8197837502037132,0.7733556187762897,0.9171056484403912,0.7433352092321259,0.8641196327498591,0.616784851247279,0.808438701224439,0.8883381682351765,0.9829865918606105,0.9715010236704759,0.9426760448531255,0.9824114418160663,0.9817639275950616,0.6515544109150164,0.9130208966226765,0.686078246851578,0.910088810872514,0.7515966822960038,0.7638455475137941,0.8024273783880091,0.795164100857986,0.677711857046083,0.8768513542365186,0.8844386894899495,0.9885259361328753,0.8570376347356666
4.csv,0.7357231241651829,0.8484749396346177,0.79102870256998,1.0,0.5269445583351994,0.9621191449078303,0.40965225590643684,0.9126140785329002,0.8730852032010938,0.618924742438058,0.8458683748082,0.8686304768217334,0.5171383276610533,0.9307076543464451,0.0,0.46275158564727525,0.3550820968934315,0.524220650999019,0.8894465041241331,0.585706858857191,0.45026462494853803,0.7441231846219203,0.35089167485406314,0.6276918795334849,0.7294612191047698,0.8488002255867568,0.47898545863730646,0.7423238266789625,0.7625053150605079,0.6364995839688228,0.8066820582081635,0.5583815372780296,0.5676871510411536,0.3627016563834575,0.6384984390467199,0.6882518574295475,0.7167956919813587,0.5985665158300564,0.6675175448422572,0.41535829068139773,0.6877988475445813,0.7039164709596717,0.5907064438293224,0.49372242167059277,0.9618585636704658,0.4889111594692952,0.671357249214352,0.7402997545826737,0.6914363172030951,0.49461028349510183,0.6872155076270925,0.4586762349931399,0.8928637508413304,0.6037185845609883,0.5742679709561198,0.7383131013871691,0.9797236287223096,0.6795522822883687,0.7133441909202903,0.5126362908098865,0.7722570048013684,0.8338277033642199,0.8941990290198325,0.8076186360333968,0.4901178573837026,0.42526696760826976,0.7549616605881688,0.5731524292357906,0.517022150946727,0.6908118108153396,0.4807283374707386,0.6267532386803096,0.3277325869875649,0.9773791855119504,0.6560327529478488,0.7704599804579959,0.7565742581814477,0.8603317189977171,0.7697646405624263,0.7689818144545538,0.7877105815101799,0.8961839420293627,0.41150631337462584,0.8997287495429127,0.9086588161394984,0.9234673426138956,0.970111668743121,0.9613305746840545,0.8193341830967112,0.9399118806154061,0.9307390100700291,0.8049005164502128,0.9638660987872656
5.csv,0.49945379064191353,0.575996609248935,0.8207235540732118,0.678861074549802,1.0,0.6531452365570665,0.9203748215367898,0.7381839750974821,0.7650185898809775,0.9375582333826449,0.5742271138499895,0.589679418881909,0.993342931707266,0.6318211983213535,0.0,0.9564218895825296,0.2410514138504718,0.9981508453387865,0.7539115395553303,0.3976135875749818,0.9479449780247238,0.5051562647098575,0.238206699442009,0.42611558382628656,0.49520282704387264,0.5762174332199401,0.3251645831442517,0.5039347506432015,0.5176351775319117,0.432094791523577,0.5476250488552399,0.9786586586942708,0.9723414397356911,0.8885018870938627,0.9242704126699768,0.8904947536040845,0.8711174554084702,0.9513786409736812,0.9045704713271439,0.9242484264355383,0.8908022843813743,0.879860657230617,0.9567145378981382,0.9774467846050247,0.7047538110013426,0.974180605977111,0.90196384549115,0.5025606868849488,0.8883329478203534,0.9780495194372627,0.8911982911445887,0.9536552926582962,0.751591703776892,0.9478811020588462,0.38984817184280607,0.8565101237377137,0.6926259137433459,0.8964005565325519,0.8734605451275969,0.99028667413282,0.8334669289915357,0.7916689784043764,0.7506852353978112,0.809461294015527,0.9749997862199427,0.9309750415014815,0.8452080649488171,0.9686312751077661,0.9932640638581406,0.8887569008978082,0.9686256066423211,0.9322437720115208,0.8647627470677604,0.6635046841192531,0.9123670494935628,0.8346868588682697,0.8441133352138273,0.7736764338715356,0.8351588980569533,0.8356903282297293,0.5347460517982502,0.7493377552192736,0.9216334689819218,0.7469313233815529,0.616853100323611,0.6269060325185194,0.6585710498762569,0.652609906927596,0.5562140839524177,0.7196525598429044,0.7258796645980452,0.8113065195965222,0.7033909735547554
6.csv,0.7646902445077778,0.881881359627139,0.7434287075268233,0.9606276880647682,0.4689469599880821,1.0,0.3470365884404928,0.8698011808389179,0.8287159622970988,0.5645486165912984,0.879172168317296,0.902830466911608,0.45875463534092464,0.9673517664338813,0.0,0.4022265615554391,0.3690624999749359,0.46611580612257897,0.8457214454637461,0.608767492006721,0.38924796034494824,0.7734210347650926,0.36470709133189316,0.6524055600136893,0.7581817937680174,0.8822194528392537,0.4978442235272146,0.7715508319399217,0.7925269121773424,0.6615600441354885,0.8384429958364903,0.5016216854721507,0.5112936827631052,0.2982374352675484,0.5848929748885623,0.6366053003798027,0.6662729716894155,0.5433888395348384,0.615054629969563,0.3529672829965266,0.6361344544483357,0.6528866659601797,0.5352192983274583,0.43441679099556163,0.9209845352064097,0.4294160982780725,0.6190455123799348,0.7694470674456784,0.6399151396968994,0.43533960999278065,0.6355281470896512,0.39799075492410374,0.8492732370846526,0.5487437571229564,0.5968782286430169,0.6886375712503896,0.9395529891722179,0.6275632028524614,0.6626855770519258,0.45407534289050977,0.7239179246181119,0.7879128039308501,0.8506610882521191,0.7606718250255464,0.4306703066791774,0.363266087442229,0.705941622717523,0.5169741415956342,0.45863388448076214,0.6392660450488398,0.4209110996592782,0.5726853388295838,0.2618915527633161,0.9841391363170703,0.6031176552661766,0.7220501472717371,0.7076177120062705,0.8154603439354057,0.721327430236898,0.7205137824553154,0.8187245682400816,0.8527241518758247,0.34896364443766514,0.8564085266565485,0.9444348144912412,0.9598263868892896,0.9916927920231164,0.9991803819433908,0.8515932641327933,0.8981737605001625,0.8886397328343315,0.7578466867902559,0.923071111622049
7.csv,0.46261776828219203,0.5335153539757531,0.7601930470364435,0.628793296129056,0.9262473865452523,0.6049740683954634,1.0,0.6837409777236285,0.7085964695357896,0.8684108634046585,0.5318763634869758,0.5461890206388913,0.9324134786534505,0.5852227337090433,0.0,0.9666114974300146,0.22327324210203747,0.9279601612175192,0.6983085931994324,0.3682885463462088,0.9744632146064076,0.4678996699844672,0.2206383328157312,0.3946884458853023,0.4586803243592078,0.5337198916017831,0.3011828453344394,0.4667682457725988,0.479458230372821,0.40022667138852885,0.5072362703088822,0.9064800249354503,0.9006287173848317,0.9704777777707105,0.8561030541966678,0.8248184382580417,0.8068702664460459,0.8812119798168461,0.8378560350127741,0.9964120835860253,0.8251032878367885,0.814968634283847,0.8861543403979992,0.9471372433630403,0.6527763755978002,0.9501625327811353,0.8354416546444835,0.46549552280757056,0.8228160713006423,0.9465789617999001,0.8254700880662702,0.96917405060071,0.6961598513724396,0.8779723935376399,0.3610958503188435,0.793340263661608,0.6415429424582915,0.8302886727859858,0.8090405471748281,0.9352443292443902,0.7719965647503073,0.7332813222560035,0.6953202374053301,0.74976140809142,0.949403769222103,0.9901815739608996,0.7828717612458117,0.8971921870945637,0.9324865297925853,0.8232087567306527,0.955307836397245,0.8634883574487591,0.9484894613627015,0.6145694796259913,0.8450775951634155,0.7731265216104006,0.781857770689804,0.7166157749051607,0.7735637466752658,0.7740559824839308,0.49530713294352136,0.6940721374115382,0.9988341810933647,0.69184318621095,0.5713585720570811,0.5806700742297317,0.6099997138022459,0.6044782207252262,0.5151918416205885,0.6665763027750911,0.6723441422802836,0.7514705434634033,0.6515140509746129
8.csv,0.6765979857202364,0.7802886931714698,0.8881856261308981,0.9196366995912556,0.6453241553124434,0.8848000750365981,0.5374578494193967,1.0,0.9636477955513034,0.7299125082485922,0.7778916004972323,0.7988244648687177,0.6363059856998411,0.8559129155274839,0.0,0.586289941772769,0.3265465276710179,0.6428191501598062,0.9786942483331865,0.5386375226073883,0.5748064744478567,0.6843229895950373,0.32269286177683854,0.577248488454406,0.6708393080173244,0.7805878380709184,0.44049260633341636,0.6826682339949923,0.701227871363036,0.5853483766922954,0.7418544256300367,0.6742347548725476,0.6827925388013378,0.49428035503025325,0.7479131979965827,0.7936682674715492,0.8199182252724557,0.7111903359212788,0.7746002326754802,0.5427053284075947,0.7932516629560566,0.8080740209587651,0.7039619252479743,0.6147718591968347,0.9547129642150185,0.6103472459051655,0.7781313657316395,0.6808068230126266,0.7965968135476755,0.6155883695148194,0.7927152021595973,0.582542099747523,0.981836873825879,0.7159283674050603,0.5281179014910531,0.839706424642169,0.9382835947527578,0.7856678189008695,0.816744098228019,0.6321657473885958,0.8709224839492475,0.9275451579671163,0.9830648446429928,0.9034423377876333,0.6114569695925747,0.5518177113539393,0.855017050678726,0.6878186092026018,0.6361991453297087,0.7960224945543665,0.6028220224890701,0.7371118806955792,0.4621215154632369,0.8988337684133996,0.764038396562214,0.8692698744130234,0.8565000546071779,0.9519192234302208,0.8686304143263677,0.8679104987081699,0.7244075594131305,0.9848902434920529,0.5391629087102946,0.9881501785745004,0.8356359947290258,0.8492544591417502,0.8921502932778893,0.884074876918609,0.7534897840053572,0.974895939386749,0.9833316477808772,0.9009426552650595,0.9528667612458912
9.csv,0.6528649071385563,0.7529184478230123,0.9271848227885533,0.8873785337104295,0.6928422221013202,0.8537638760630427,0.5887595507565645,0.9649229245688393,1.0,0.77446346300093,0.7506054381493246,0.7708040388582611,0.68414038350447,0.8258899936270216,0.0,0.6358787561229963,0.31509223048811785,0.6904250852033773,0.9854813327773184,0.5197436935968355,0.6247980952476511,0.6603189404697347,0.3113737399231953,0.5570002996823673,0.647308227007813,0.753207099594258,0.4250414139541905,0.6587222288566927,0.6766308484248025,0.5648160675295523,0.7158323419832715,0.7207387223798944,0.7289963242762909,0.5470965965950375,0.7918327411968173,0.8359828566484524,0.8613120426995118,0.7563980097245769,0.8175836727472491,0.59382296352847,0.8355808654009748,0.8498832984339546,0.7494231505577073,0.6633616111811539,0.9212244255541413,0.6590922003836701,0.82099094398284,0.6569261107277639,0.8388086778929629,0.6641494807051243,0.8350632220803387,0.6322623774351739,0.982448941396085,0.7609698449206066,0.5095930700239051,0.8804061299072868,0.9053713503237948,0.8282630404157695,0.8582492547488408,0.6801453726447713,0.9105272211473873,0.9651637373576173,0.9812640442039503,0.9419063736196737,0.6601629982095882,0.6026157107308481,0.8951797039594611,0.7338460948269675,0.6840372907820598,0.8382545043303037,0.6518309397969775,0.781410302517537,0.516065795069292,0.8673053085186884,0.8073923149560195,0.9089325803205236,0.89661068844725,0.9886828318879084,0.9083155506235627,0.9076208875398085,0.6989974608086931,0.9795026750080106,0.590404801554101,0.9763570889143509,0.8063243279089228,0.8194650964181855,0.8608562701446486,0.8530641157741408,0.7270595660151922,0.9406994409833477,0.9488392493978198,0.9394943726494982,0.9194429819858233
10.csv,0.5327176199391042,0.6143582219642821,0.8753840826634293,0.7240735032537859,0.933399585866715,0.6966449798009495,0.8484713375424184,0.787347333545529,0.8159691447867122,1.0,0.6124708774389598,0.6289523123853189,0.9262991540687713,0.6739007517877441,0.0,0.8869191552482951,0.2571055378403271,0.9314272767392683,0.8041223603095778,0.42409481717249686,0.8778776778701682,0.5387998811415573,0.25407136427416976,0.4544950581777638,0.5281835404049682,0.6145937529032067,0.34682067904313585,0.5374970137321925,0.5521098947254935,0.46087248358388266,0.5840971038987594,0.9561622693415657,0.9629002176989574,0.8144756524659492,0.9858272049249394,0.9498020729776341,0.9291342386974076,0.9852591475399098,0.9648152393302725,0.8526029261316123,0.9501300854320501,0.9384597413817604,0.9795678776705115,0.9093443169863972,0.7516907066760429,0.9058606095092312,0.9620350111341108,0.5360314367585943,0.9474962900334307,0.9099871942080748,0.9505524664096942,0.8839683018231679,0.8016480225075742,0.98898962399492,0.4158122215366411,0.9135540526879965,0.7387550864380976,0.956101204826927,0.9316333791621797,0.9230393484741694,0.8889761716287692,0.8443944602225825,0.8006811829590479,0.8633717514218259,0.9067343474954852,0.8597775365466624,0.9014992721032007,0.9668574808276048,0.9262150335882325,0.9479484785614172,0.8999356449182342,0.9943315933006637,0.7891554758829404,0.7076943708609698,0.9731310728313974,0.8902773493405072,0.9003316329144966,0.8252036047725431,0.8907808265346444,0.8913476501770101,0.5703603603041527,0.7992439600425834,0.8498138114286439,0.7966772588478869,0.6579357722645642,0.6686582339069075,0.7024321545342078,0.6960739969964584,0.5932581722904144,0.7675817183605205,0.774223550871205,0.8653398697906847,0.7502371036911167
